gs://clothingdataset/black_dress/519b4f8d50500c2e032305892f05bea7ec5fdb80.jpg,black-dress
gs://clothingdataset/black_dress/527dc8893cb2543b24d8d211ea5efe423090bbcb.jpg,black-dress
gs://clothingdataset/black_dress/538e5bcc3bd7476dda70b4099cc1c63d07c3bde9.jpg,black-dress
gs://clothingdataset/black_dress/559e43dc6493b547100e00df4ce19e1f4bd0e842.jpg,black-dress
gs://clothingdataset/black_dress/582bf1841627e8b966abda9702033e4fa38ab0fe.jpg,black-dress
gs://clothingdataset/black_dress/640db9308ed82144cccf8f36b2bc4b4638dbd1b7.jpg,black-dress
gs://clothingdataset/black_dress/642aa9f0aaac259dfd9c6211a1da563e58a7cad2.jpg,black-dress
gs://clothingdataset/black_dress/678f81a1dfa1aa4ea3a505c3f5e24e75c416e40b.jpg,black-dress
gs://clothingdataset/black_dress/688e5484a57aae6d8b7e77f61fb86da5dcab1706.jpg,black-dress
gs://clothingdataset/black_dress/690de7031b08f48a5264105cd3c8c943ff5d1e5d.jpg,black-dress
gs://clothingdataset/black_dress/725bb353c6ab8f2663b779565356d8ed0f0d1321.jpg,black-dress
gs://clothingdataset/black_dress/735dec8605d2aab4688f54bbed6a8e949836de58.jpg,black-dress
gs://clothingdataset/black_dress/736c212b07624764d16850e24cb5f9fe2df738f1.jpg,black-dress
gs://clothingdataset/black_dress/739af7cc58dcbac272a3e6fca1c613f035c48e73.jpg,black-dress
gs://clothingdataset/black_dress/743e8a4edef1e7fec35080a0d357417530d2d46a.jpg,black-dress
gs://clothingdataset/black_dress/768e96eceba66a0479e3acc431a15de28efcf178.jpg,black-dress
gs://clothingdataset/black_dress/769e82ec9c487f4c3470e60fd2d413dc7677d185.jpg,black-dress
gs://clothingdataset/black_dress/793ebcd57b9e5d36f4ff2b2603311f12081a4ab8.jpg,black-dress
gs://clothingdataset/black_dress/828f09e60067ab62cef31ddd50681166a5f3bed7.jpg,black-dress
gs://clothingdataset/black_dress/870dc5324dd92dc579df7efa9d3a08759978b9ff.jpg,black-dress
gs://clothingdataset/black_dress/878bea5e0d3a5479583f9664803c7cf4db2168d7.jpg,black-dress
gs://clothingdataset/black_dress/882b5529866056594a72bbd5c6e130a88f5fcc7b.jpg,black-dress
gs://clothingdataset/black_dress/891a1e37f6e3c814c6010c5d15bdbe857511fe1c.jpg,black-dress
gs://clothingdataset/black_dress/911adc6dfca5602b13517d58e8793912a87380fd.jpg,black-dress
gs://clothingdataset/black_dress/912eb01aa9a41665a3153c74e9901d18bcad2810.jpg,black-dress
gs://clothingdataset/black_dress/916aa9ef8557dbe7c22df84e18a1986763631bc5.jpg,black-dress
gs://clothingdataset/black_dress/947a981377eb6ddd85436eb12084700e7338cb4e.jpg,black-dress
gs://clothingdataset/black_dress/956aa85de5126891236177d293760ae1b6106f54.jpg,black-dress
gs://clothingdataset/black_dress/977d24b314a1e22c9ef51f6b5cc8fb02b0e9a504.jpg,black-dress
gs://clothingdataset/black_dress/991ab6dcfa1ad917b4eb4292b2fb424334dd6c82.jpg,black-dress
gs://clothingdataset/black_dress/1157ce46a9d5b369f2be2cf80350dad7a2bfa144.jpg,black-dress
gs://clothingdataset/black_dress/1274e149dccaa0631c4cb133bf66aa0b3ae961c3.jpg,black-dress
gs://clothingdataset/black_dress/1369f6c8fcf9ea05e3b5733929197ca233fc5296.jpg,black-dress
gs://clothingdataset/black_dress/1870f77ade6b8f2587673ebad1137bfcdb8c85ce.jpg,black-dress
gs://clothingdataset/black_dress/2151c6dc9e32c64bb470667210014870a2f80628.jpg,black-dress
gs://clothingdataset/black_dress/2524bb5b396db645115f7480ba71d81bc855c5dc.jpg,black-dress
gs://clothingdataset/black_dress/2527a55318df3d1de77082f23c038f87476dcde8.jpg,black-dress
gs://clothingdataset/black_dress/2609b743082c39d55f6f725266ad7a36da00ec9d.jpg,black-dress
gs://clothingdataset/black_dress/2635a7e067debb724f7d8067592d07d28673d0fc.jpg,black-dress
gs://clothingdataset/black_dress/3365cab83ea4da9d1a42b13f44b2efb3d0a6b0a7.jpg,black-dress
gs://clothingdataset/black_dress/3422d6d78e0a90e58bf9d1afa10cd601871cf9ea.jpg,black-dress
gs://clothingdataset/black_dress/4070b4440edf8ee5ddac6356ec0655088e68cc56.jpg,black-dress
gs://clothingdataset/black_dress/4384a199caf1b29ae01f536f4e02b0d310bd735e.jpg,black-dress
gs://clothingdataset/black_dress/4500ca65c5eb8d42782fc4f4a722109a26d40933.jpg,black-dress
gs://clothingdataset/black_dress/4672e1d659f79717696496ad96938726b0133da5.jpg,black-dress
gs://clothingdataset/black_dress/4833b35255eff1f208b4d10d6c21ffc2ef30183a.jpg,black-dress
gs://clothingdataset/black_dress/5489d03cad1c9e0eda8f1c9927222f37b6d1e450.jpg,black-dress
gs://clothingdataset/black_dress/5525cb64df539dff692de1773956b12a630ad19e.jpg,black-dress
gs://clothingdataset/black_dress/5728c4567e6e414963f54eb98af3a3254a53913c.jpg,black-dress
gs://clothingdataset/black_dress/5928a0b349675bc3ff947b267373070cdb7d7fd9.jpg,black-dress
gs://clothingdataset/black_dress/6016dc3b26d645de68bddc0e87711dfbf7a1d191.jpg,black-dress
gs://clothingdataset/black_dress/6031e53fc62e6e2dd04cc19c8224213122776752.jpg,black-dress
gs://clothingdataset/black_dress/06130b80c92914dcccb56634594b4aeab7db5944.jpg,black-dress
gs://clothingdataset/black_dress/6187c155957cd443b7c320cbdd538a301592e9d6.jpg,black-dress
gs://clothingdataset/black_dress/6672de64c18ffe15ee8c54df858f27bb006dfe4f.jpg,black-dress
gs://clothingdataset/black_dress/06677e9166ce249cbe6f7cbf6ea4fae6386a1c3e.jpg,black-dress
gs://clothingdataset/black_dress/6794b21066bfcb0a3e1fb025b3831c05302ea948.jpg,black-dress
gs://clothingdataset/black_dress/6837d108221c3e75fe44bf4a6c13f5b2c7f728b8.jpg,black-dress
gs://clothingdataset/black_dress/6966d8ab7db0ffd83292aba5066a780c5b519b4a.jpg,black-dress
gs://clothingdataset/black_dress/7131f387d71fcd2830d224dc90b58a13fe5ee480.jpg,black-dress
gs://clothingdataset/black_dress/7493e8ef3afdeec927a187e639a2dd32a832eb2c.jpg,black-dress
gs://clothingdataset/black_dress/7563c5d9fa6e038ada5a159c010ea16817d647bf.jpg,black-dress
gs://clothingdataset/black_dress/7651d7c94f66e724a3a3fe18bc7e824b7036e32a.jpg,black-dress
gs://clothingdataset/black_dress/8127c84e417e749c26e5b70155b1534dbab62e8d.jpg,black-dress
gs://clothingdataset/black_dress/8142de7de3754bcc69609c3346ac5884aaaaca02.jpg,black-dress
gs://clothingdataset/black_dress/8333aa8ab1bf243304cf7a76c33dcfe9a956d2dc.jpg,black-dress
gs://clothingdataset/black_dress/8343f3e26ccb9fd3cabc8f12e916c05feb21e2ab.jpg,black-dress
gs://clothingdataset/black_dress/8965c02be370075a35a370cd3d624f4659424534.jpg,black-dress
gs://clothingdataset/black_dress/9065d622a1d81a31d6265c4f7db01a96a32267df.jpg,black-dress
gs://clothingdataset/black_dress/9108fbd65d1008f48edc34966e3ec8fae7a9f2d0.jpg,black-dress
gs://clothingdataset/black_dress/9130da71c1b7aee57d8b14dce18a388550f3a197.jpg,black-dress
gs://clothingdataset/black_dress/9441a104de29979470be5ae3ba1a13274d1a0032.jpg,black-dress
gs://clothingdataset/black_dress/9567cb75efeaf3cc2b6d55ed52466f8d34df78d3.jpg,black-dress
gs://clothingdataset/black_dress/9928a8fee5eeb878a9e55b459026c495732711c3.jpg,black-dress
gs://clothingdataset/black_dress/9974d63c308778474f5ef5c536634c8cc279a9c7.jpg,black-dress
gs://clothingdataset/black_dress/12197cde1e9ad94ca7fdaa1bca5d8dd60868155b.jpg,black-dress
gs://clothingdataset/black_dress/12799e21492de89cbbde82d66cb46d267a7706d5.jpg,black-dress
gs://clothingdataset/black_dress/14144f925ffebd655a6c40315ffc3751a98bfee5.jpg,black-dress
gs://clothingdataset/black_dress/18498d91364222ea5c1c42cb3329c1ff3bf11325.jpg,black-dress
gs://clothingdataset/black_dress/24454f67b060d8f911371c86b71b3e5b3e74abed.jpg,black-dress
gs://clothingdataset/black_dress/29903c3ac595382ae2f0610af580feca1c5bb4b3.jpg,black-dress
gs://clothingdataset/black_dress/31040b726b9c2fb2866960c0b2e1d938aecad935.jpg,black-dress
gs://clothingdataset/black_dress/32665e1a433f0d2340b36e28ca9ead82e876db80.jpg,black-dress
gs://clothingdataset/black_dress/32918e2db7745150e06671394c7465ee86a85f31.jpg,black-dress
gs://clothingdataset/black_dress/35181cd8d33e33a5d6e812a4304ff19d7d79ae77.jpg,black-dress
gs://clothingdataset/black_dress/038098f911bf30451c109d19870668c39dcf0c11.jpg,black-dress
gs://clothingdataset/black_dress/38135a8f58047c70916657ad9a269eaf2ae2f710.jpg,black-dress
gs://clothingdataset/black_dress/38206fb5f56d775e8bc4410ed8b47e7af0983eb7.jpg,black-dress
gs://clothingdataset/black_dress/43288eaa69b7b538992e8101e8fa3d14eecdd9b0.jpg,black-dress
gs://clothingdataset/black_dress/46398bcc58e787a564c4a28b15b332c877a02d68.jpg,black-dress
gs://clothingdataset/black_dress/50292a9464c0c4cf278cdb144b09c387a4c26f32.jpg,black-dress
gs://clothingdataset/black_dress/64759aa2f1de9895bdb4b94985ee87f22073a024.jpg,black-dress
gs://clothingdataset/black_dress/70447cfeb6a9b68798e5db3ad955b826223e9f91.jpg,black-dress
gs://clothingdataset/black_dress/79057abc0789d53fa9f0c030b949416c91bbb20b.jpg,black-dress
gs://clothingdataset/black_dress/94238d808c2a5d3334e3ae56464740e0f629611f.jpg,black-dress
gs://clothingdataset/black_dress/96877be8e289d13b5daba4b42a43ae7baaaa282b.jpg,black-dress
gs://clothingdataset/black_dress/97770bfb6e0258b9e574c306ff6951db9b850200.jpg,black-dress
gs://clothingdataset/black_dress/112893e848e005ec96841e172d0c3a6f41f514bf.jpg,black-dress
gs://clothingdataset/black_dress/161542aa3eaa45733f19567e9deba42f10f5d253.jpg,black-dress
gs://clothingdataset/black_dress/227064b2d3b8234276a3fb1a2a70209dad04ef80.jpg,black-dress
gs://clothingdataset/black_dress/285842a4e91510cd9f34752da7e9c685c9b97ede.jpg,black-dress
